fileId,title,artist,producer,gn,mode,bpm,offsetMs,src,lvEasy,lvNormal,lvHard,notesEasy,notesNormal,notesHard,durEasy,durNormal,durHard,measEasy,measNormal,measHard,chartBpm,titleZhCn,artistZhCn,titleEn,artistEn,origName,enc,seed,seed1,seed2,innerOff,size
12467,花又開好了,S.H.E,张帆,sdom2467k.gn,K,117,0,kgn,4,9,14,430,810,1013,160,160,160,316,335,340,117,花又开好了,S.H.E,,S.H.E,sdom2467K.gm,sdom,1044917,,,456,93136
2467,花又開好了,S.H.E,张帆,sdom2467t.gn,T,117,0,kgn,1,2,4,129,323,449,160,160,160,169,298,323,117,花又开好了,S.H.E,,S.H.E,sdom2467T.gm,sdom,11823522,,,456,50556
12468,Song 4 u,濱崎步,张帆,sdom2468k.gn,K,128,0,kgn,4,12,20,351,713,916,138,138,138,264,306,321,128,Song 4 u,滨崎步,Song 4 u,,sdom2468K.gm,sdom,16559437,,,456,76484
2468,Song 4 u,濱崎步,张帆,sdom2468t.gn,T,128,0,kgn,1,2,5,109,263,421,138,138,138,145,266,302,128,Song 4 u,滨崎步,Song 4 u,,sdom2468T.gm,sdom,935380,,,456,76484
12469,重口味,陳奕迅,CY,sdom2469k.gn,K,150,0,kgn,6,11,16,582,1034,1082,136,136,136,388,421,420,150,重口味,陈奕迅,,,sdom2469K.gm,sdom,736269,,,456,95816
2469,重口味,陳奕迅,CY,sdom2469t.gn,T,150,0,kgn,2,4,6,341,452,588,136,136,136,383,384,388,150,重口味,陈奕迅,,,sdom2469T.gm,sdom,7751303,,,456,89116
12470,Climactic Cry,少女病,张帆,sdom2470k.gn,K,140,-28,kgn,5,10,19,349,580,758,109,109,109,227,263,268,140,Climactic Cry,少女病,Climactic Cry,,sdom2470K.gm,sdom,8967522,,,456,61676
2470,Climactic Cry,少女病,张帆,sdom2470t.gn,T,140,-28,kgn,1,2,5,104,232,437,109,109,109,137,234,259,140,Climactic Cry,少女病,Climactic Cry,,sdom2470T.gm,sdom,7799440,,,456,40176
12471,FLOWER POWER,少女時代,CY,sdom2471k.gn,K,118,10,kgn,4,8,11,323,396,614,93,93,93,190,192,194,118,FLOWER POWER,少女时代,FLOWER POWER,,sdom2471K.gm,sdom,10275474,,,456,38280
2471,FLOWER POWER,少女時代,CY,sdom2471t.gn,T,118,10,kgn,1,3,4,165,243,323,93,93,93,187,189,190,118,FLOWER POWER,少女时代,FLOWER POWER,,sdom2471T.gm,sdom,9175850,,,456,38208
12473,福爾摩斯,蕭敬騰,张帆,sdom2473k.gn,K,127,0,kgn,4,9,18,388,622,899,132,132,132,278,298,301,127,福尔摩斯,萧敬腾,,,sdom2473K.gm,sdom,4675663,,,456,78876
2473,福爾摩斯,蕭敬騰,张帆,sdom2473t.gn,T,127,0,kgn,1,2,5,117,283,449,134,132,132,153,264,289,127,福尔摩斯,萧敬腾,,,sdom2473T.gm,sdom,13176189,,,456,45108
12474,意気地なしマスカレード,指原莉乃,张帆,sdom2474k.gn,K,137,20,kgn,5,10,14,385,669,880,115,115,115,261,287,289,137,意気地なしマスカレード,指原莉乃,,,sdom2474K.gm,sdom,7836746,,,456,66700
2474,意気地なしマスカレード,指原莉乃,张帆,sdom2474t.gn,T,137,20,kgn,1,2,5,121,251,386,115,115,115,155,252,268,137,意気地なしマスカレード,指原莉乃,,,sdom2474T.gm,sdom,15637509,,,456,43536
12475,Luv Me,D-Unit,张帆,sdom2475k.gn,K,95,0,kgn,4,6,10,352,484,661,131,131,131,202,220,220,95,Luv Me,D-Unit,Luv Me,D-Unit,sdom2475K.gm,sdom,9458173,,,456,53188
2475,Luv Me,D-Unit,张帆,sdom2475t.gn,T,95,0,kgn,1,2,4,99,218,366,131,131,131,126,186,213,95,Luv Me,D-Unit,Luv Me,D-Unit,sdom2475T.gm,sdom,5378792,,,456,33996
12476,Where Is My Love,STi,张帆,sdom2476k.gn,K,102,0,kgn,4,8,15,319,434,530,117,117,117,166,185,193,102,Where Is My Love,STi,Where Is My Love,STi,sdom2476K.gm,sdom,3628250,,,456,47788
2476,Where Is My Love,STi,张帆,sdom2476t.gn,T,102,0,kgn,1,2,5,75,247,350,117,117,117,101,190,193,102,Where Is My Love,STi,Where Is My Love,STi,sdom2476T.gm,sdom,11602070,,,456,47788
12477,HIGH歌,黃齡,张帆,sdom2477k.gn,K,108,0,kgn,4,10,15,464,825,1075,177,177,177,328,346,352,108,HIGH歌,黄龄,,,sdom2477K.gm,sdom,1044917,,,456,91380
2477,HIGH歌,黃齡,张帆,sdom2477t.gn,T,108,0,kgn,1,2,4,149,323,554,177,177,177,190,304,337,108,HIGH歌,黄龄,,,sdom2477T.gm,sdom,11823522,,,456,91380
12478,Maker,盧志勳,张帆,sdom2478k.gn,K,90,0,kgn,4,7,13,383,532,696,138,138,138,218,215,221,90,Maker,卢志勋,Maker,,sdom2478K.gm,sdom,16559437,,,456,106436
2478,Maker,盧志勳,张帆,sdom2478t.gn,T,90,0,kgn,1,2,4,97,244,396,138,138,138,124,205,220,90,Maker,卢志勋,Maker,,sdom2478T.gm,sdom,935380,,,456,216772
12479,queen,孫丹菲,张帆,sdom2479k.gn,K,126,0,kgn,4,10,15,325,538,780,110,110,110,228,240,256,126,queen,孙丹菲,queen,,sdom2479K.gm,sdom,736269,,,456,52832
2479,queen,孫丹菲,张帆,sdom2479t.gn,T,126,0,kgn,1,1,5,111,217,419,110,110,110,141,216,246,126,queen,孙丹菲,queen,,sdom2479T.gm,sdom,7751303,,,456,52832
12480,冷,Epik High,CY,sdom2480k.gn,K,112,0,kgn,4,7,10,376,460,677,109,109,109,258,260,262,112,冷,Epik High,,Epik High,sdom2480K.gm,sdom,9458173,,,456,68812
2480,冷,Epik High,CY,sdom2480t.gn,T,112,0,kgn,1,3,4,192,286,376,109,109,109,258,258,258,112,冷,Epik High,,Epik High,sdom2480T.gm,sdom,7799440,,,456,71264
12481,Ice Cream,金泫雅,CY,sdom2481k.gn,K,120,0,kgn,5,8,12,455,578,795,120,120,120,312,313,313,120,Ice Cream,金泫雅,Ice Cream,,sdom2481K.gm,sdom,14955976,,,456,64352
2481,Ice Cream,金泫雅,CY,sdom2481t.gn,T,120,0,kgn,1,3,5,229,342,454,120,120,120,312,312,312,120,Ice Cream,金泫雅,Ice Cream,,sdom2481T.gm,sdom,9175850,,,456,64464
12482,1'2'3'4,李夏怡,CY,sdom2482k.gn,K,116,4,kgn,4,9,11,406,512,719,113,113,113,242,244,244,116,1'2'3'4,李夏怡,1'2'3'4,,sdom2482K.gm,sdom,5378792,,,456,48552
2482,1'2'3'4,李夏怡,CY,sdom2482t.gn,T,116,4,kgn,1,3,4,209,308,406,113,113,113,241,242,242,116,1'2'3'4,李夏怡,1'2'3'4,,sdom2482T.gm,sdom,13176189,,,456,48404
12483,我受罰,盧志勳,CY,sdom2483k.gn,K,115,0,kgn,4,9,11,411,537,740,114,114,114,270,273,273,115,我受罚,卢志勋,,,sdom2483K.gm,sdom,6913807,,,456,55368
2483,我受罰,盧志勳,CY,sdom2483t.gn,T,115,0,kgn,1,3,4,214,312,411,114,114,114,265,269,270,115,我受罚,卢志勋,,,sdom2483T.gm,sdom,15637509,,,456,55024
12484,Beep Beep,少女時代,CY,sdom2484k.gn,K,144,0,kgn,6,11,15,470,556,830,105,105,105,304,306,307,144,Beep Beep,少女时代,Beep Beep,,sdom2484K.gm,sdom,3628250,,,456,60744
2484,Beep Beep,少女時代,CY,sdom2484t.gn,T,144,0,kgn,2,4,6,241,355,470,105,105,105,303,304,304,144,Beep Beep,少女时代,Beep Beep,,sdom2484T.gm,sdom,5277227,,,456,60600
12485,发飆(终极王者版),Spexial,Eric Z,sdom2485k.gn,K,92.5,32,kgn,4,12,21,429,685,1395,160,159,159,240,342,375,92.5,发飆(终极王者版),Spexial,,Spexial,sdom2485K.gm,sdom,9458173,,,456,114296
2485,发飆(终极王者版),Spexial,Eric Z,sdom2485t.gn,T,92.5,32,kgn,1,3,6,165,322,510,160,160,160,181,247,260,92.5,发飆(终极王者版),Spexial,,Spexial,sdom2485T.gm,sdom,5378792,,,456,112452
12486,Playing With Fire,Darin,Eric Z,sdom2486k.gn,K,127,15,kgn,6,15,32,479,668,930,136,136,136,280,307,307,127,Playing With Fire,Darin,Playing With Fire,Darin,sdom2486K.gm,sdom,3628250,,,456,98608
2486,Playing With Fire,Darin,Eric Z,sdom2486t.gn,T,127,15,kgn,1,4,5,152,333,483,136,136,136,184,273,300,127,Playing With Fire,Darin,Playing With Fire,Darin,sdom2486T.gm,sdom,11602070,,,456,98608
12487,Don't Forget Me,Girl's Day,Eric Z,sdom2487k.gn,K,134,4,kgn,5,12,22,412,651,1020,139,138,138,295,336,344,134,Don't Forget Me,Girl's Day,Don't Forget Me,Girl's Day,sdom2487K.gm,sdom,1044917,,,456,100144
2487,Don't Forget Me,Girl's Day,Eric Z,sdom2487t.gn,T,134,4,kgn,1,3,5,179,299,475,139,139,139,205,277,311,134,Don't Forget Me,Girl's Day,Don't Forget Me,Girl's Day,sdom2487T.gm,sdom,11823522,,,456,99800
12488,Popular Song,Mika feat. Ariana Grand,Eric Z,sdom2488k.gn,K,99,9,kgn,4,11,17,317,521,829,126,126,126,207,219,221,99,Popular Song (feat. Ariana Grand,Mika,Popular Song (feat. Ariana Grand,Mika,sdom2488K.gm,sdom,16559437,,,456,58840
2488,Popular Song,Mika feat. Ariana Grand,Eric Z,sdom2488t.gn,T,99,9,kgn,1,2,4,96,238,385,126,126,126,123,198,219,99,Popular Song (feat. Ariana Grand,Mika,Popular Song (feat. Ariana Grand,Mika,sdom2488T.gm,sdom,935380,,,456,35016
12489,If You Love Me,N.S允智 Feat.樸宰範,Eric Z,sdom2489k.gn,K,170,0,kgn,7,12,28,526,834,1328,146,146,146,355,434,451,170,If You Love Me (Feat.朴宰范),N.S允智,,,sdom2489K.gm,sdom,736269,,,456,134156
2489,If You Love Me,N.S允智 Feat.樸宰範,Eric Z,sdom2489t.gn,T,170,0,kgn,1,2,6,151,262,444,146,146,146,212,302,388,170,If You Love Me (Feat.朴宰范),N.S允智,,,sdom2489T.gm,sdom,7751303,,,456,134156
12490,要瘋了,Teen Top,CY,sdom2490k.gn,K,140,0,kgn,6,9,13,547,641,948,118,118,118,306,307,311,140,要疯了,Teen Top,,Teen Top,sdom2490K.gm,sdom,9458173,,,456,70008
2490,要瘋了,Teen Top,CY,sdom2490t.gn,T,140,0,kgn,2,3,5,267,385,510,118,118,118,298,300,307,140,要疯了,Teen Top,,Teen Top,sdom2490T.gm,sdom,5378792,,,456,69936
12491,無限速,本兮 feat. 阿悄,CY,sdom2491k.gn,K,160,0,kgn,9,14,17,686,784,1063,133,133,133,394,396,399,160,feat. 阿悄,本兮 - 无限速,,,sdom2491K.gm,sdom,3628250,,,456,105768
2491,無限速,本兮 feat. 阿悄,CY,sdom2491t.gn,T,160,0,kgn,3,4,7,353,494,607,133,133,133,373,388,396,160,feat. 阿悄,本兮 - 无限速,,,sdom2491T.gm,sdom,11602070,,,456,113808
12492,LIPSTICK,橙子焦糖,CY,sdom2492k.gn,K,126,0,kgn,5,6,11,467,522,839,114,114,114,289,291,292,126,LIPSTICK,橙子焦糖,LIPSTICK,,sdom2492K.gm,sdom,1044917,,,456,58056
2492,LIPSTICK,橙子焦糖,CY,sdom2492t.gn,T,126,0,kgn,1,3,5,246,357,461,114,114,114,281,286,290,126,LIPSTICK,橙子焦糖,LIPSTICK,,sdom2492T.gm,sdom,11823522,,,456,57912
12493,即刻出發,吉克雋逸,CY,sdom2493k.gn,K,80,25,kgn,3,6,8,269,409,566,117,117,117,184,187,187,80,即刻出发,吉克隽逸,,,sdom2493K.gm,sdom,16559437,,,456,55124
2493,即刻出發,吉克雋逸,CY,sdom2493t.gn,T,80,25,kgn,1,2,3,149,223,267,117,117,117,180,185,186,80,即刻出发,吉克隽逸,,,sdom2493T.gm,sdom,935380,,,456,55408
12494,Missing You,權志龍,CY,sdom2494k.gn,K,123,5,kgn,6,10,13,533,658,924,130,130,130,301,305,302,123,Missing You,权志龙,Missing You,,sdom2494K.gm,sdom,736269,,,456,77028
2494,Missing You,權志龍,CY,sdom2494t.gn,T,123,5,kgn,1,3,5,262,388,518,130,130,130,303,302,306,123,Missing You,权志龙,Missing You,,sdom2494T.gm,sdom,7751303,,,456,76860
12495,You And Me,Andy,CY,sdom2495k.gn,K,90,0,kgn,5,7,10,371,517,685,112,112,112,192,194,194,90,You And Me,Andy,You And Me,Andy,sdom2495K.gm,sdom,9458173,,,456,39180
2495,You And Me,Andy,CY,sdom2495t.gn,T,90,0,kgn,1,2,3,162,240,321,112,112,112,192,190,192,90,You And Me,Andy,You And Me,Andy,sdom2495T.gm,sdom,3628250,,,456,75796
12496,雨聲,B.A.P,CY,sdom2496k.gn,K,98,0,kgn,4,9,11,346,541,651,105,105,105,180,185,185,98,雨声,B.A.P,,B.A.P,sdom2496K.gm,sdom,1044917,,,456,37236
2496,雨聲,B.A.P,CY,sdom2496t.gn,T,98,0,kgn,1,1,4,81,161,321,107,105,105,104,159,184,98,雨声,B.A.P,,B.A.P,sdom2496T.gm,sdom,16559437,,,456,62256
12497,5 My Baby,Beast、Apink,CY,sdom2497k.gn,K,120,0,kgn,6,9,12,466,630,877,124,124,124,305,306,309,120,5 My Baby,Beast、Apink,5 My Baby,,sdom2497K.gm,sdom,736269,,,456,65436
2497,5 My Baby,Beast、Apink,CY,sdom2497t.gn,T,120,0,kgn,1,1,5,118,236,472,122,122,122,150,229,268,120,5 My Baby,Beast、Apink,5 My Baby,,sdom2497T.gm,sdom,8967522,,,456,62256
12498,Last Farewell,BIGBANG,CY,sdom2498k.gn,K,135,0,kgn,6,10,13,639,854,1112,133,133,133,334,335,335,135,Last Farewell,Big Bang,Last Farewell,Big Bang,sdom2498K.gm,sdom,10275474,,,456,66396
2498,Last Farewell,BIGBANG,CY,sdom2498t.gn,T,135,0,kgn,1,1,5,145,289,576,133,133,133,184,282,328,135,Last Farewell,Big Bang,Last Farewell,Big Bang,sdom2498T.gm,sdom,4675663,,,456,62256
12499,謊言,BIGBANG,CY,sdom2499k.gn,K,125,0,kgn,6,10,12,465,632,808,113,113,113,260,265,266,125,谎言,Big Bang,,Big Bang,sdom2499K.gm,sdom,7836746,,,456,52920
2499,謊言,BIGBANG,CY,sdom2499t.gn,T,125,0,kgn,1,1,5,113,225,449,113,113,113,144,219,256,125,谎言,Big Bang,,Big Bang,sdom2499T.gm,sdom,6271120,,,456,62256
12501,想怎樣,BIGBANG,CY,sdom2501k.gn,K,128,0,kgn,6,9,13,468,585,803,110,110,110,254,260,260,128,想怎样,Big Bang,,Big Bang,sdom2501K.gm,sdom,11049386,,,456,58496
2501,想怎樣,BIGBANG,CY,sdom2501t.gn,T,128,0,kgn,1,3,5,227,337,447,110,110,110,266,263,266,128,想怎样,Big Bang,,Big Bang,sdom2501T.gm,sdom,14701905,,,456,76012
12502,OH BABY,BIGBANG,CY,sdom2502k.gn,K,110,0,kgn,5,8,11,439,526,737,120,120,120,239,240,240,110,OH BABY,Big Bang,OH BABY,Big Bang,sdom2502K.gm,sdom,10989279,,,456,56124
2502,OH BABY,BIGBANG,CY,sdom2502t.gn,T,110,0,kgn,1,2,4,214,318,424,120,120,120,250,249,251,110,OH BABY,Big Bang,OH BABY,Big Bang,sdom2502T.gm,sdom,6694286,,,456,75796
12503,Without You,Blue,Eric Z,sdom2503k.gn,K,190,0,kgn,6,10,28,489,731,1450,136,136,136,419,437,471,190,Without You,Blue,Without You,Blue,sdom2503K.gm,sdom,9458173,,,456,89288
2503,Without You,Blue,Eric Z,sdom2503t.gn,T,190,0,kgn,1,3,5,107,240,422,136,136,136,162,287,402,190,Without You,Blue,Without You,Blue,sdom2503T.gm,sdom,5378792,,,456,89216
12504,那樣的你,BoA,Eric Z,sdom2504k.gn,K,100,0,kgn,4,10,19,358,537,895,148,148,148,250,249,260,100,那样的你,BoA,,BoA,sdom2504K.gm,sdom,3628250,,,456,65228
2504,那樣的你,BoA,Eric Z,sdom2504t.gn,T,100,0,kgn,1,1,4,113,225,449,148,148,148,145,218,257,100,那样的你,BoA,,BoA,sdom2504T.gm,sdom,11602070,,,456,52068
12505,Bingo,Turtles,Eric Z,sdom2505k.gn,K,135,6,kgn,6,15,26,407,596,1119,110,110,110,245,257,265,135,Bingo,Turtles,Bingo,Turtles,sdom2505K.gm,sdom,9458173,,,456,55588
2505,Bingo,Turtles,Eric Z,sdom2505t.gn,T,135,6,kgn,1,1,5,113,225,450,110,110,110,145,220,258,135,Bingo,Turtles,Bingo,Turtles,sdom2505T.gm,sdom,5378792,,,456,23416
12506,Electric Shock,F X,Eric Z,sdom2506k.gn,K,125,0,kgn,4,13,24,404,592,1178,157,129,129,260,345,361,125,Electric Shock,F X,Electric Shock,F X,sdom2506K.gm,sdom,16559437,,,456,94616
2506,Electric Shock,F X,Eric Z,sdom2506t.gn,T,125,0,kgn,1,2,5,128,271,510,130,130,157,163,254,293,125,Electric Shock,F X,Electric Shock,F X,sdom2506T.gm,sdom,935380,,,456,25048
12507,I'm Yesterday,Jw、namolla Family,Eric Z,sdom2507k.gn,K,92,0,kgn,3,7,14,331,411,721,130,130,130,202,190,213,92,I'm Yesterday,Jw、namolla Family,I'm Yesterday,,sdom2507K.gm,sdom,736269,,,456,47056
2507,I'm Yesterday,Jw、namolla Family,Eric Z,sdom2507t.gn,T,92,0,kgn,1,1,3,91,197,361,130,130,130,117,185,207,92,I'm Yesterday,Jw、namolla Family,I'm Yesterday,,sdom2507T.gm,sdom,7751303,,,456,25048
12508,他算什麼,MYNAME,Eric Z,sdom2508k.gn,K,130,0,kgn,5,8,29,478,715,1453,144,144,144,283,309,328,130,他算什么,MYNAME,,MYNAME,sdom2508K.gm,sdom,9458173,,,456,97344
2508,他算什麼,MYNAME,Eric Z,sdom2508t.gn,T,130,0,kgn,1,3,5,147,331,584,144,144,144,187,301,333,130,他算什么,MYNAME,,MYNAME,sdom2508T.gm,sdom,5378792,,,456,27244
12509,Beep Beep,少女時代,Eric Z,sdom2509k.gn,K,144,0,kgn,6,19,31,568,941,1339,153,153,153,373,375,403,144,Beep Beep,少女时代,Beep Beep,,sdom2509K.gm,sdom,3628250,,,456,81380
2509,Beep Beep,少女時代,Eric Z,sdom2509t.gn,T,144,0,kgn,1,3,6,180,384,690,153,153,153,227,350,395,144,Beep Beep,少女时代,Beep Beep,,sdom2509T.gm,sdom,11602070,,,456,34764
12510,MINIMANIMO,Tiny-G,Eric Z,sdom2510k.gn,K,110,0,kgn,4,12,22,558,1028,1556,196,196,196,311,376,390,110,MINIMANIMO,Tiny-G,MINIMANIMO,Tiny-G,sdom2510K.gm,sdom,9458173,,,456,80636
2510,MINIMANIMO,Tiny-G,Eric Z,sdom2510t.gn,T,110,0,kgn,1,2,4,173,382,685,196,196,196,219,352,390,110,MINIMANIMO,Tiny-G,MINIMANIMO,Tiny-G,sdom2510T.gm,sdom,5378792,,,456,32760
12511,任性情人,王心凌,CY,sdom2511k.gn,K,127,0,kgn,5,8,12,648,824,1148,158,158,158,406,405,410,127,任性情人,王心凌,,,sdom2511K.gm,sdom,9458173,,,456,81312
2511,任性情人,王心凌,CY,sdom2511t.gn,T,127,0,kgn,1,1,5,163,325,648,158,158,158,206,318,368,127,任性情人,王心凌,,,sdom2511T.gm,sdom,3628250,,,456,65040
12512,Promise You,Super Junior K.R.Y.,CY,sdom2512k.gn,K,136,0,kgn,6,14,21,747,1023,1406,178,178,178,465,463,465,136,Promise You,Super Junior K.R.Y.,Promise You,Super Junior K.R.Y.,sdom2512K.gm,sdom,1044917,,,456,97492
2512,Promise You,Super Junior K.R.Y.,CY,sdom2512t.gn,T,136,0,kgn,1,3,5,391,583,775,178,178,178,445,445,451,136,Promise You,Super Junior K.R.Y,Promise You,Super Junior K.R.Y,sdom2512T.gm,sdom,16559437,,,456,111536
12513,Love Song,神話,Eric Z,sdom2513k.gn,K,122,0,kgn,5,11,21,559,969,1486,196,196,196,394,415,435,122,Love Song,神话,Love Song,,sdom2513K.gm,sdom,3628250,,,456,84300
2513,Love Song,神話,Eric Z,sdom2513t.gn,T,122,0,kgn,1,3,5,191,417,755,196,196,196,242,385,431,122,Love Song,神话,Love Song,,sdom2513T.gm,sdom,11602070,,,456,38860
12514,I'M NOT OK,文熙俊,Eric Z,sdom2514k.gn,K,128,8,kgn,6,12,27,489,834,1309,168,168,168,317,357,376,128,I'M NOT OK,文熙俊,I'M NOT OK,,sdom2514K.gm,sdom,1044917,,,456,82952
2514,I'M NOT OK,文熙俊,Eric Z,sdom2514t.gn,T,128,8,kgn,1,3,5,171,379,679,168,168,168,217,348,387,128,I'M NOT OK,文熙俊,I'M NOT OK,,sdom2514T.gm,sdom,11823522,,,456,37528
12515,憂傷旋律(Torrent mix),B0UNC3,Eric Z,sdom2515k.gn,K,157,0,kgn,5,13,28,489,1148,1817,172,172,172,319,403,420,157,忧伤旋律(Torrent mix),B0UNC3,,B0UNC3,sdom2515K.gm,sdom,9458173,,,456,370840
2515,憂傷旋律(Torrent mix),B0UNC3,Eric Z,sdom2515t.gn,T,157,0,kgn,1,4,6,215,467,816,171,171,171,272,430,480,157,忧伤旋律(Torrent mix),B0UNC3,,B0UNC3,sdom2515T.gm,sdom,5378792,,,456,48372
12516,Phase 2,DM Ashura,Eric Z,sdom2516k.gn,K,150,0,kgn,6,14,37,461,967,1889,134,134,134,244,320,349,150,Phase 2,DM Ashura,Phase 2,DM Ashura,sdom2516K.gm,sdom,3628250,,,456,96560
2516,Phase 2,DM Ashura,Eric Z,sdom2516t.gn,T,150,0,kgn,1,4,6,157,351,608,134,134,134,200,321,349,150,Phase 2,DM Ashura,Phase 2,DM Ashura,sdom2516T.gm,sdom,11602070,,,456,37528
12517,Harajuku Girls,Gwen Stefani,Eric Z,sdom2517k.gn,K,114,0,kgn,3,6,13,447,702,1195,181,181,181,314,345,362,114,Harajuku Girls,Gwen Stefani,Harajuku Girls,Gwen Stefani,sdom2517K.gm,sdom,1044917,,,456,76516
2517,Harajuku Girls,Gwen Stefani,Eric Z,sdom2517t.gn,T,114,0,kgn,1,2,4,157,351,623,202,202,202,201,322,357,114,Harajuku Girls,Gwen Stefani,Harajuku Girls,Gwen Stefani,sdom2517T.gm,sdom,11823522,,,456,37528
12518,Dr Feel Good,RaNia,Eric Z,sdom2518k.gn,K,124,0,kgn,2,5,14,327,603,1027,139,139,139,275,295,298,124,Dr Feel Good,RaNia,Dr Feel Good,RaNia,sdom2518K.gm,sdom,9458173,,,456,71704
2518,Dr Feel Good,RaNia,Eric Z,sdom2518t.gn,T,124,0,kgn,1,3,5,132,298,514,185,185,185,169,268,297,124,Dr Feel Good,RaNia,Dr Feel Good,RaNia,sdom2518T.gm,sdom,5378792,,,456,37528
12519,卡農(Techno Remix),Steven Lin,Eric Z,sdom2519k.gn,K,130,6,kgn,5,13,30,482,878,2035,177,177,177,324,413,427,130,卡农(Techno Remix),Steven Lin,,Steven Lin,sdom2519K.gm,sdom,3628250,,,456,102664
2519,卡農(Techno Remix),Steven Lin,Eric Z,sdom2519t.gn,T,130,6,kgn,1,3,5,186,410,738,177,177,177,235,377,420,130,卡农(Techno Remix),Steven Lin,,Steven Lin,sdom2519T.gm,sdom,11602070,,,456,37528
12520,超級奇蹟,Studio Doma,Eric Z,sdom2520k.gn,K,168,0,kgn,8,17,36,510,1041,2046,114,114,114,295,330,342,168,超级奇迹,玩家原创,,,sdom2520K.gm,sdom,1044917,,,456,126368
2520,超級奇蹟,Studio Doma,Eric Z,sdom2520t.gn,T,168,0,kgn,1,4,7,186,410,738,137,137,137,235,377,420,168,超级奇迹,玩家原创,,,sdom2520T.gm,sdom,11823522,,,456,37528
12521,Crystal World,Wa. remixed celas,Eric Z,sdom2521k.gn,K,180,-5,kgn,8,16,37,449,1121,1847,117,117,117,298,367,390,180,Crystal World,Wa. remixed celas,Crystal World,Wa. remixed celas,sdom2521K.gm,sdom,16559437,,,456,104292
2521,Crystal World,Wa. remixed celas,Eric Z,sdom2521t.gn,T,180,-5,kgn,1,5,7,163,363,647,117,117,117,208,333,370,180,Crystal World,Wa. remixed celas,Crystal World,Wa. remixed celas,sdom2521T.gm,sdom,935380,,,456,37528
12522,Pure in Asia,東方,Eric Z,sdom2522k.gn,K,160,-5,kgn,8,25,44,678,1778,3285,202,202,202,479,598,601,160,Pure in Asia,东方,Pure in Asia,,sdom2522K.gm,sdom,9458173,,,456,176744
2522,Pure in Asia,東方,Eric Z,sdom2522t.gn,T,160,-5,kgn,1,4,6,263,562,1042,202,202,202,337,535,597,160,Pure in Asia,东方,Pure in Asia,,sdom2522T.gm,sdom,5378792,,,456,61732
12523,冷たい部屋、一人,小松未可子,Eric Z,sdom2523k.gn,K,80,20,kgn,2,6,20,323,688,1198,240,240,240,277,320,348,80,冷たい部屋、一人,小松未可子,,,sdom2523K.gm,sdom,3628250,,,456,244032
2523,冷たい部屋、一人,小松未可子,Eric Z,sdom2523t.gn,T,80,20,kgn,1,1,3,151,339,599,240,240,240,192,308,342,80,冷たい部屋、一人,小松未可子,,,sdom2523T.gm,sdom,11602070,,,456,37528
12524,刀鋒偏冷,李宇春,Eric Z,sdom2524k.gn,K,96.9,7,kgn,2,9,16,352,991,1565,232,232,232,299,392,400,96.9,刀锋偏冷,李宇春,,,sdom2524K.gm,sdom,1044917,,,456,113776
2524,刀鋒偏冷,李宇春,Eric Z,sdom2524t.gn,T,96.9,7,kgn,1,2,3,173,383,687,232,232,237,221,353,394,96.9,刀锋偏冷,李宇春,,,sdom2524T.gm,sdom,11823522,,,456,33820
12525,Rose-1,cornandbeans,Eric Z,sdom2525k.gn,K,175,5,kgn,10,24,45,860,1809,3427,202,202,202,533,600,649,175,Rose-1,cornandbeans,Rose-1,cornandbeans,sdom2525K.gm,sdom,9458173,,,456,288748
2525,Rose-1,cornandbeans,Eric Z,sdom2525t.gn,T,175,5,kgn,1,4,7,255,571,1089,202,202,202,330,538,622,175,Rose-1,cornandbeans,Rose-1,cornandbeans,sdom2525T.gm,sdom,5378792,,,456,65764
12526,Euphorium,DM Ashura,Eric Z,sdom2526k.gn,K,158,19,kgn,6,15,23,363,1041,1472,133,133,133,281,375,391,158,Euphorium,DM Ashura,Euphorium,DM Ashura,sdom2526K.gm,sdom,3628250,,,456,131324
2526,Euphorium,DM Ashura,Eric Z,sdom2526t.gn,T,158,19,kgn,1,4,6,163,363,647,133,133,133,208,334,370,158,Euphorium,DM Ashura,Euphorium,DM Ashura,sdom2526T.gm,sdom,11602070,,,456,37528
12527,Crossing Those Hills,FF9,Eric Z,sdom2527k.gn,K,100,0,kgn,1,7,18,223,573,899,163,163,163,185,235,285,100,Crossing Those Hills,FF9,Crossing Those Hills,FF9,sdom2527K.gm,sdom,1044917,,,456,84572
2527,Crossing Those Hills,FF9,Eric Z,sdom2527t.gn,T,100,0,kgn,1,2,4,186,410,738,230,230,230,235,377,420,100,Crossing Those Hills,FF9,Crossing Those Hills,FF9,sdom2527T.gm,sdom,11823522,,,456,37528
12528,放開心靈,Red Pulse,Eric Z,sdom2528k.gn,K,144,0,kgn,5,13,23,361,852,1379,135,135,135,229,310,342,144,放开心灵,Red Pulse,,Red Pulse,sdom2528K.gm,sdom,16559437,,,456,114100
2528,放開心靈,Red Pulse,Eric Z,sdom2528t.gn,T,144,0,kgn,1,3,6,156,347,608,136,136,136,198,316,348,144,放开心灵,Red Pulse,,Red Pulse,sdom2528T.gm,sdom,935380,,,456,37528
12529,貴族4,SHK,Eric Z,sdom2529k.gn,K,140,5,kgn,6,11,18,326,751,1224,116,116,116,223,288,292,140,贵族4,SHK,,SHK,sdom2529K.gm,sdom,736269,,,456,99288
